hpo_id,hpo_label,snomed_ct_us,cardinality,loss_modifier_dim,loss_granularity
HP:0003715,Myofibrillar myopathy,699269005,exact,,no
HP:0003731,Quadriceps muscle weakness,300948004,exact,,no
HP:0003737,Mitochondrial myopathy,16851005,exact,,no
HP:0003749,Pelvic girdle muscle weakness,249941003,exact,,no
HP:0003750,Increased muscle fatiguability,80449002,exact,,no
HP:0003756,Skeletal myopathy,75047002,exact,,no
HP:0003758,Reduced subcutaneous adipose tissue,248316006,exact,,no
HP:0003761,Calcinosis,6595006,exact,,no
HP:0003762,Uterus didelphys,15545001,narrow,,yes
HP:0003762,Uterus didelphys,22504001,narrow,,yes
HP:0003763,Bruxism,191983006,narrow,,yes
HP:0003763,Bruxism,90207007,narrow,,yes
HP:0003764,Nevus,21119008,broad,,yes
HP:0003764,Nevus,400096001,broad,,yes
HP:0003764,Nevus,51697005,narrow,,yes
HP:0003765,Psoriasiform dermatitis,9014002,exact,,no
HP:0003768,Periodic paralysis,198030008,exact,,no
HP:0003771,Pulp calcification,57602001,exact,,no
HP:0003774,Stage 5 chronic kidney disease,433146000,exact,,no
HP:0003777,Pili torti,17170005,exact,,no
HP:0003781,Excessive salivation,275295002,broad,,yes
HP:0003781,Excessive salivation,53827007,broad,,yes
HP:0003781,Excessive salivation,62718007,broad,,yes
HP:0003811,Neonatal death,276506001,exact,course/temporality,no
HP:0003826,Stillbirth,237364002,narrow,course/temporality,yes
HP:0003826,Stillbirth,276507005,narrow,course/temporality,yes
HP:0003834,Shoulder dislocation,125615005,narrow,,yes
HP:0003834,Shoulder dislocation,417076003,narrow,,yes
HP:0003835,Shoulder subluxation,263051004,exact,,no
HP:0003939,Humeroulnar synostosis,205330003,exact,,no
HP:0003940,Osteoarthritis of the elbow,239866002,exact,,no
HP:0003978,Fractured radius,12676007,exact,,no
HP:0003987,Fractured ulna,54556006,exact,,no
HP:0003994,Dislocated wrist,125618007,exact,,no
HP:0004050,Absent hand,371199008,exact,,no
HP:0004060,Trident hand,249755001,exact,,no
HP:0004097,Deviation of finger,203556007,narrow,,yes
HP:0004097,Deviation of finger,26517000,narrow,,yes
HP:0004099,Macrodactyly,48449000,exact,,no
HP:0004232,Accessory carpal bones,20136007,narrow,,yes
HP:0004232,Accessory carpal bones,9181003,narrow,,yes
HP:0004277,Fractured hand bones,20511007,exact,,no
HP:0004299,Hernia of the abdominal wall,128545000,exact,,no
HP:0004305,Involuntary movements,102542000,exact,,no
HP:0004308,Ventricular arrhythmia,44103008,exact,,no
HP:0004309,Ventricular preexcitation,195060002,exact,,no
HP:0004313,Decreased circulating immunoglobulin concentration,119250001,exact,,no
HP:0004315,Decreased circulating IgG concentration,123785006,narrow,,yes
HP:0004315,Decreased circulating IgG concentration,190981001,narrow,,yes
HP:0004319,Decreased circulating aldosterone concentration,60086000,exact,,no
HP:0004320,Vaginal fistula,45135002,exact,,no
HP:0004321,Bladder fistula,68666001,exact,,no
HP:0004322,Short stature,237836003,broad,,yes
HP:0004324,Increased body weight,161831008,narrow,,yes
HP:0004324,Increased body weight,262286000,narrow,,yes
HP:0004324,Increased body weight,8943002,narrow,,yes
HP:0004325,Decreased body weight,161832001,broad,,yes
HP:0004325,Decreased body weight,248342006,narrow,,yes
HP:0004325,Decreased body weight,262285001,broad,,yes
HP:0004325,Decreased body weight,89362005,broad,,yes
HP:0004326,Cachexia,238108007,narrow,,yes
HP:0004326,Cachexia,285384003,narrow,,yes
HP:0004330,Increased skull ossification,17401000119104,exact,,no
HP:0004331,Decreased skull ossification,253980008,exact,,no
HP:0004332,Abnormal lymphocyte morphology,250284007,exact,,no
HP:0004334,Dermal atrophy,399979006,narrow,,yes
HP:0004334,Dermal atrophy,400190005,narrow,,yes
HP:0004372,Reduced consciousness,3006004,exact,,no
HP:0004373,Focal dystonia,445006008,exact,,no
HP:0004375,Neoplasm of the nervous system,126950007,exact,,no
HP:0004377,Hematological neoplasm,129154003,broad,,yes
HP:0004377,Hematological neoplasm,269475001,broad,,yes
HP:0004380,Aortic valve calcification,250978003,exact,,no
HP:0004381,Supravalvular aortic stenosis,268185002,exact,,no
HP:0004382,Mitral valve calcification,473372009,exact,,no
HP:0004383,Hypoplastic left ventricle,62067003,exact,laterality,no
HP:0004385,Protracted diarrhea,236077008,exact,,no
HP:0004387,Enterocolitis,43752006,exact,,no
HP:0004388,Microcolon,18389004,exact,,no
HP:0004389,Intestinal pseudo-obstruction,235825006,narrow,,yes
HP:0004389,Intestinal pseudo-obstruction,715201005,narrow,,yes
HP:0004390,Hamartomatous polyposis,27391005,exact,,no
HP:0004392,Prune belly,5187006,exact,,no
HP:0004394,Multiple gastric polyps,78809005,narrow,,yes
HP:0004394,Multiple gastric polyps,87252009,narrow,,yes
HP:0004395,Malnutrition,248325000,narrow,,yes
HP:0004395,Malnutrition,2492009,narrow,,yes
HP:0004395,Malnutrition,47563007,narrow,,yes
HP:0004395,Malnutrition,65404009,narrow,,yes
HP:0004395,Malnutrition,70241007,narrow,,yes
HP:0004396,Poor appetite,64379006,exact,,no
HP:0004397,Ectopic anus,5153001,exact,,no
HP:0004398,Peptic ulcer,13200003,exact,,no
HP:0004401,Meconium ileus,206523001,narrow,,yes
HP:0004401,Meconium ileus,233662009,narrow,,yes
HP:0004401,Meconium ileus,86092005,narrow,,yes
HP:0004404,Abnormal nipple morphology,700153004,exact,,no
HP:0004409,Hyposmia,83156004,exact,,no
HP:0004411,Deviated nasal septum,126660000,exact,,no
HP:0004414,Abnormality of the pulmonary artery,128588008,narrow,,yes
HP:0004414,Abnormality of the pulmonary artery,198914002,narrow,,yes
HP:0004414,Abnormality of the pulmonary artery,36110001,narrow,,yes
HP:0004415,Pulmonary artery stenosis,95441000,exact,,no
HP:0004417,Intermittent claudication,63491006,exact,,no
HP:0004418,Thrombophlebitis,64156001,exact,,no
HP:0004420,Arterial thrombosis,65198009,exact,,no
HP:0004423,Cranium bifidum occultum,718099006,exact,,no
HP:0004428,Elfin facies,69288002,exact,,no
HP:0004430,Severe combined immunodeficiency,31323000,exact,,no
HP:0004431,Reduced circulating complement concentration,24743004,exact,,no
HP:0004432,Agammaglobulinemia,119249001,exact,,no
HP:0004433,Decreased secretory IgA concentration,234554004,exact,,no
HP:0004438,Hyperostosis frontalis interna,82054006,exact,,no
HP:0004439,Craniofacial dysostosis,28861008,exact,,no
HP:0004442,Sagittal craniosynostosis,109418001,exact,,no
HP:0004443,Lambdoidal craniosynostosis,109417006,exact,,no
HP:0004444,Spherocytosis,17235000,exact,,no
HP:0004445,Elliptocytosis,178935009,narrow,,yes
HP:0004445,Elliptocytosis,191169008,narrow,,yes
HP:0004445,Elliptocytosis,250242004,narrow,,yes
HP:0004447,Poikilocytosis,165479004,exact,,no
HP:0004448,Fulminant hepatic failure,197270009,broad,,yes
HP:0004448,Fulminant hepatic failure,235884008,broad,,yes
HP:0004459,Exostosis of the external auditory canal,19560007,exact,,no
HP:0004464,Postauricular pit,43887004,exact,,no
HP:0004467,Preauricular pit,1955003,narrow,,yes
HP:0004467,Preauricular pit,204271000,narrow,,yes
HP:0004467,Preauricular pit,204272007,narrow,,yes
HP:0004469,Chronic bronchitis,63480004,exact,,no
HP:0004482,Relative macrocephaly,3961000119101,exact,,no
HP:0004487,Acrobrachycephaly,711039004,exact,,no
HP:0004568,Beaking of vertebral bodies,19888007,exact,,no
HP:0004602,Cervical C2/C3 vertebral fusion,388981000,narrow,,yes
HP:0004602,Cervical C2/C3 vertebral fusion,5601008,narrow,,yes
HP:0004610,Lumbar spinal canal stenosis,18347007,exact,,no
HP:0004684,Talipes valgus,79807003,exact,,no
HP:0004691,2-3 toe syndactyly,205145001,broad,,yes
HP:0004712,Renal malrotation,49008000,exact,,no
HP:0004722,Thickened glomerular basement membrane,264932002,exact,,no
HP:0004743,Chronic tubulointerstitial nephritis,60926001,exact,,no
HP:0004746,Glomerular subendothelial electron-dense deposits,59479006,exact,,no
HP:0004749,Atrial flutter,5370000,exact,,no
HP:0004751,Paroxysmal ventricular tachycardia,66657009,exact,,no
HP:0004754,Permanent atrial fibrillation,426749004,narrow,,yes
HP:0004754,Permanent atrial fibrillation,440028005,narrow,,yes
HP:0004755,Supraventricular tachycardia,6456007,exact,,no
HP:0004756,Ventricular tachycardia,25569003,exact,,no
HP:0004757,Paroxysmal atrial fibrillation,282825002,exact,,no
HP:0004763,Paroxysmal supraventricular tachycardia,67198005,exact,,no
HP:0004764,Myxomatous mitral valve degeneration,253395003,narrow,,yes
HP:0004764,Myxomatous mitral valve degeneration,42069006,narrow,,yes
HP:0004783,Duodenal polyposis,301797007,exact,,no
HP:0004785,Malrotation of colon,6477005,exact,,no
HP:0004787,Fulminant hepatitis,427044009,exact,,no
HP:0004789,Lactose intolerance,267425008,narrow,,yes
HP:0004789,Lactose intolerance,700094005,narrow,,yes
HP:0004791,Esophageal ulceration,30811009,exact,,no
HP:0004796,Gastrointestinal obstruction,126765001,exact,,no
HP:0004798,Recurrent infection of the gastrointestinal tract,715852004,exact,,no
HP:0004800,Duodenal diverticula,197083003,exact,,no
HP:0004804,Congenital hemolytic anemia,38911009,narrow,,yes
HP:0004804,Congenital hemolytic anemia,42601008,narrow,,yes
HP:0004808,Acute myeloid leukemia,17788007,broad,,yes
HP:0004808,Acute myeloid leukemia,413443009,broad,,yes
HP:0004808,Acute myeloid leukemia,91861009,broad,,yes
HP:0004809,Neonatal alloimmune thrombocytopenia,240305000,exact,,no
HP:0004810,Congenital hypoplastic anemia,234371002,narrow,,yes
HP:0004810,Congenital hypoplastic anemia,52951008,narrow,,yes
HP:0004810,Congenital hypoplastic anemia,88854002,narrow,,yes
HP:0004813,Post-transfusion thrombocytopenia,73162004,exact,,no
HP:0004818,Paroxysmal nocturnal hemoglobinuria,1963002,exact,,no
HP:0004820,Acute myelomonocytic leukemia,110005000,narrow,,yes
HP:0004820,Acute myelomonocytic leukemia,277601005,narrow,,yes
HP:0004820,Acute myelomonocytic leukemia,30962008,narrow,,yes
HP:0004828,Refractory anemia with ringed sideroblasts,109998009,narrow,,yes
HP:0004828,Refractory anemia with ringed sideroblasts,128846006,narrow,,yes
HP:0004836,Acute promyelocytic leukemia,110004001,narrow,,yes
HP:0004836,Acute promyelocytic leukemia,28950004,narrow,,yes
HP:0004839,Pyropoikilocytosis,9434008,exact,,no
HP:0004840,Hypochromic microcytic anemia,44666001,exact,,no
HP:0004841,Reduced factor XII activity,46981006,exact,,no
HP:0004844,Coombs-positive hemolytic anemia,74789008,exact,,no
HP:0004845,Acute monocytic leukemia,22331004,narrow,,yes
HP:0004845,Acute monocytic leukemia,413441006,narrow,,yes
HP:0004848,Ph-positive acute lymphoblastic leukemia,425688002,narrow,,yes
HP:0004848,Ph-positive acute lymphoblastic leukemia,426955004,narrow,,yes
HP:0004850,Recurrent deep vein thrombosis,710167004,exact,,no
HP:0004855,Reduced protein S activity,1563006,exact,,no
HP:0004856,Normochromic microcytic anemia,4984008,exact,,no
HP:0004859,Amegakaryocytic thrombocytopenia,234482009,exact,,no
HP:0004860,Thiamine-responsive megaloblastic anemia,12907000,exact,,no
HP:0004864,Elevated bone marrow ring sideroblast count,41841004,broad,,yes
HP:0004870,Chronic hemolytic anemia,707480001,exact,,no
HP:0004871,Perineal fistula,284077005,exact,,no
HP:0004872,Incisional hernia,236037000,narrow,,yes
HP:0004872,Incisional hernia,241556001,narrow,,yes
HP:0004879,Intermittent hyperventilation,423427003,exact,,no
HP:0004886,Congenital laryngeal stridor,55490007,exact,,no
HP:0004904,Maturity-onset diabetes of the young,609561005,exact,,no
HP:0004905,Reduced circulating vitamin A concentration,72000004,exact,,no
HP:0004906,Hypernatremic dehydration,427784006,exact,,no
HP:0004912,Hypophosphatemic rickets,66266003,exact,,no
HP:0004919,Galactose intolerance,190745006,broad,,yes
HP:0004919,Galactose intolerance,190749000,broad,,yes
HP:0004923,Hyperphenylalaninemia,68528007,exact,,no
HP:0004927,Pulmonary artery dilatation,251047005,exact,,no
HP:0004934,Vascular calcification,237897009,exact,,no
HP:0004935,Pulmonary artery atresia,10930001,narrow,,yes
HP:0004935,Pulmonary artery atresia,204443008,narrow,,yes
HP:0004936,Venous thrombosis,111293003,exact,,no
HP:0004937,Pulmonary artery aneurysm,194892009,exact,,no
HP:0004942,Aortic aneurysm,67362008,exact,,no
HP:0004944,Dilatation of the cerebral artery,128608001,exact,,no
HP:0004947,Arteriovenous fistula,128617001,narrow,,yes
HP:0004947,Arteriovenous fistula,439470001,narrow,,yes
HP:0004950,Peripheral arterial stenosis,399957001,narrow,,yes
HP:0004950,Peripheral arterial stenosis,400047006,narrow,,yes
HP:0004952,Pulmonary arteriovenous fistulas,111289009,exact,,no
HP:0004960,Absent pulmonary artery,86252004,exact,,no
HP:0004969,Peripheral pulmonary artery stenosis,253631001,exact,,no
